anime_id,name,genre,type,episodes,ave_rating,members,all_content
1958,Wish,Music,Music,1,7,5321,music music 7
10390,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,"Comedy, Game",Special,3,7,5249,comedy game special 7
2546,Alps Monogatari: Watashi no Annette,"Drama, Historical, Slice of Life",TV,48,7,1715,drama historical slice of life tv 7
10689,Appleseed XIII Remix Movie 1: Yuigon,"Action, Mecha, Military, Police, Sci-Fi",Movie,1,7,2478,action mecha military police scifi movie 7
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,Drama,Movie,1,7,365,drama movie 7
2732,Baby Baachan,"Comedy, Drama",TV,53,7,406,comedy drama tv 7
10490,Blood-C,"Action, Horror, School, Supernatural, Vampire",TV,12,7,118553,action horror school supernatural vampire tv 7
406,Buzzer Beater,"Shounen, Sports",TV,13,7,8439,shounen sports tv 7
31636,Dagashi Kashi,"Comedy, Shounen, Slice of Life",TV,12,7,145468,comedy shounen slice of life tv 7
1187,DNA² OVA,"Comedy, Drama, Sci-Fi",OVA,3,7,8003,comedy drama scifi ova 7
8546,Dr. Slump Movie 02: &quot;Hoyoyo!&quot; Uchuu Daibouken,"Comedy, Sci-Fi, Shounen",Movie,1,7,596,comedy scifi shounen movie 7
5945,Element Hunters,"Sci-Fi, Shounen",TV,39,7,9115,scifi shounen tv 7
7477,Fusha no Sha,"Adventure, Historical, Martial Arts, Samurai, Supernatural",Movie,1,7,453,adventure historical martial arts samurai supernatural movie 7
10949,Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc,"Comedy, Mecha, Sci-Fi",Special,3,7,3159,comedy mecha scifi special 7
31617,Ghost in the Shell: The New Movie Virtual Reality Diver,"Police, Sci-Fi, Seinen",Special,1,7,2575,police scifi seinen special 7
6117,Gokujou!! Mecha Mote Iinchou,"Comedy, Romance, School, Shoujo",TV,51,7,4162,comedy romance school shoujo tv 7
6728,Helen Keller Monogatari: Ai to Hikari no Tenshi,Drama,Movie,1,7,285,drama movie 7
2390,Hoshi no Kirby,"Action, Adventure, Comedy, Fantasy, Parody",TV,100,7,10416,action adventure comedy fantasy parody tv 7
9362,Hyakka Ryouran: Samurai Girls Specials,Ecchi,Special,6,7,15446,ecchi special 7
9495,Inochi no Chikyuu: Dioxin no Natsu,Drama,Movie,1,7,335,drama movie 7
635,Juubee-chan: Lovely Gantai no Himitsu,"Action, Adventure, Comedy, Drama, Shounen",TV,13,7,11531,action adventure comedy drama shounen tv 7
590,Kage kara Mamoru!,"Comedy, Romance, Shounen",TV,12,7,17136,comedy romance shounen tv 7
6205,Kämpfer,"Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power",TV,12,7,146631,action comedy ecchi romance school shoujo ai super power tv 7
602,KO Seiki Beast Sanjuushi,"Adventure, Comedy, Fantasy, Mecha, Shounen, Supernatural",OVA,7,7,1194,adventure comedy fantasy mecha shounen supernatural ova 7
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,"Adventure, Comedy, Mystery",Movie,1,7,507,adventure comedy mystery movie 7
3550,Midori no Makibao,"Comedy, Sports",TV,61,7,488,comedy sports tv 7
9934,Nekogami Yaoyorozu,"Comedy, Seinen, Slice of Life, Supernatural",TV,12,7,12486,comedy seinen slice of life supernatural tv 7
2912,Ohayo! Spank,"Comedy, Slice of Life",TV,63,7,981,comedy slice of life tv 7
32383,Osomatsu-san Short Film Series,"Comedy, Parody",Special,8,7,3051,comedy parody special 7
3900,Ougon Bat,"Action, Sci-Fi, Super Power",TV,52,7,446,action scifi super power tv 7
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,"Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,7,2876,action comedy mecha scifi super power ova 7
6633,Queen&#039;s Blade: Gyokuza wo Tsugu Mono,"Action, Adventure, Ecchi, Fantasy",TV,12,7,31256,action adventure ecchi fantasy tv 7
1232,Saber Marionette R,"Action, Comedy, Harem, Mecha, Sci-Fi",OVA,3,7,4928,action comedy harem mecha scifi ova 7
3806,Sasuga no Sarutobi,"Action, Adventure, Comedy, Martial Arts, Romance, Sports",TV,69,7,483,action adventure comedy martial arts romance sports tv 7
8542,Shin Ace wo Nerae!,"Drama, Romance, School, Shoujo, Sports",TV,25,7,562,drama romance school shoujo sports tv 7
2497,Shin Cutey Honey,"Adventure, Comedy, Ecchi, Magic, Sci-Fi",OVA,8,7,3455,adventure comedy ecchi magic scifi ova 7
8635,Shin Koihime†Musou: Live Revolution,"Ecchi, Music",OVA,1,7,3574,ecchi music ova 7
2463,Shounan Bakusouzoku,"Action, Comedy, Shounen",OVA,12,7,423,action comedy shounen ova 7
12715,The Hakkenden: Shin Shou,"Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen",OVA,7,7,1127,action adventure demons historical martial arts samurai shounen ova 7
3915,Time Bokan,"Adventure, Comedy, Mecha",TV,61,7,835,adventure comedy mecha tv 7
5833,Tondemo Senshi Muteking,"Action, Comedy, Kids, Magic, Mecha, Sci-Fi, Shounen, Super Power",TV,56,7,243,action comedy kids magic mecha scifi shounen super power tv 7
10324,Tono to Issho: Gantai no Yabou,"Comedy, Historical, Parody, Samurai, Seinen",TV,12,7,1993,comedy historical parody samurai seinen tv 7
5022,Toushi Gordian,"Action, Mecha, Sci-Fi",TV,73,7,310,action mecha scifi tv 7
1198,Tsuyokiss,"Comedy, Romance, School, Slice of Life",TV,12,7,13680,comedy romance school slice of life tv 7
6878,Usavich Special,"Adventure, Comedy",Special,1,7,1352,adventure comedy special 7
497,Yami to Boushi to Hon no Tabibito,"Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai",TV,13,7,19237,adventure ecchi fantasy magic mystery shoujo ai tv 7
2288,Akihabara Dennou-gumi,"Adventure, Mecha, Sci-Fi, Shoujo",TV,26,7,3935,adventure mecha scifi shoujo tv 7
9549,Alps no Shoujo Heidi: Heidi to Clara-hen,"Drama, Historical, Slice of Life",Movie,1,7,717,drama historical slice of life movie 7
808,Bakuretsu Hunters OVA,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power",OVA,3,7,3686,action adventure comedy ecchi fantasy harem magic romance shounen super power ova 7
3232,Bannou Bunka Neko-Musume Specials,"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",Special,2,7,950,action adventure comedy mecha scifi seinen special 7
11017,Battle Spirits: Heroes,"Action, Shounen",TV,50,7,836,action shounen tv 7
3952,Blue Seed 1.5,"Comedy, Romance, Sci-Fi",OVA,2,7,1326,comedy romance scifi ova 7
1672,Bomberman B-Daman Bakugaiden,"Comedy, Sci-Fi, Shounen",TV,48,7,1419,comedy scifi shounen tv 7
5266,Choujuu Kishin Dancougar: God Bless Dancougar,"Action, Mecha, Sci-Fi",OVA,1,7,667,action mecha scifi ova 7
4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,"Adventure, Comedy, Demons, Historical, Supernatural",Special,11,7,8496,adventure comedy demons historical supernatural special 7
1853,Cutey Honey F,"Action, Adventure, Comedy, Magic, Romance, Sci-Fi, Shoujo",TV,39,7,3495,action adventure comedy magic romance scifi shoujo tv 7
2606,Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7,7937,action adventure comedy fantasy shounen movie 7
12347,Dirty Pair Flash 3,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",OVA,5,7,1450,action adventure comedy ecchi police scifi ova 7
7666,Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima,"Comedy, Sci-Fi, Shounen",Movie,1,7,916,comedy scifi shounen movie 7
6028,Dr. Slump Movie 04: Arale-chan Hoyoyo! Nanaba Shiro no Hihou,"Comedy, Sci-Fi, Shounen",Movie,1,7,686,comedy scifi shounen movie 7
225,Dragon Ball GT,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",TV,64,7,226625,action adventure comedy fantasy magic scifi shounen super power tv 7
7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,7,736,action adventure fantasy magic shounen movie 7
10527,Duel Masters Cross,"Action, Adventure, Comedy, Shounen",TV,100,7,1062,action adventure comedy shounen tv 7
4199,Entaku no Kishi Monogatari: Moero Arthur,"Adventure, Drama, Historical, Romance",TV,30,7,608,adventure drama historical romance tv 7
3488,Genji Monogatari,"Drama, Historical, Romance",Movie,1,7,2773,drama historical romance movie 7
18989,Ghost in the Shell: Arise - Another Mission,"Action, Mecha, Police, Sci-Fi",Special,1,7,6649,action mecha police scifi special 7
1761,Golgo 13: Queen Bee,"Action, Adventure, Drama, Military, Seinen",OVA,1,7,4513,action adventure drama military seinen ova 7
403,Hanaukyou Maid-tai,"Comedy, Ecchi, Harem, Romance",TV,12,7,19053,comedy ecchi harem romance tv 7
1907,Harukanaru Toki no Naka de: Hachiyou Shou OVA,"Comedy, Demons, Fantasy, Historical, Shoujo, Supernatural",OVA,2,7,1352,comedy demons fantasy historical shoujo supernatural ova 7
31096,Hibike! Euphonium: Suisougaku-bu no Nichijou,"Comedy, Music, School",Special,7,7,12196,comedy music school special 7
20391,Hidamari Sketch: Chou Hidamatsuri Special,Comedy,Special,1,7,1496,comedy special 7
22123,Inugami-san to Nekoyama-san,"Comedy, School, Shoujo Ai",TV,12,7,35872,comedy school shoujo ai tv 7
4119,Juushin Liger,"Action, Mecha, Sci-Fi",TV,43,7,575,action mecha scifi tv 7
31344,K: Missing Kings - Manner Movie,Comedy,Movie,1,7,3235,comedy movie 7
496,Kamui no Ken,"Adventure, Drama, Fantasy, Historical, Shounen",Movie,1,7,2776,adventure drama fantasy historical shounen movie 7
23133,M3: Sono Kuroki Hagane,"Action, Drama, Mecha, Mystery, Psychological, Sci-Fi",TV,24,7,38301,action drama mecha mystery psychological scifi tv 7
10361,Macross F: Choujikuu Gekijou,"Comedy, Slice of Life",OVA,1,7,2177,comedy slice of life ova 7
5962,Metal Fight Beyblade,"Adventure, Comedy, Sports",TV,51,7,13898,adventure comedy sports tv 7
2733,Mobile Police Patlabor: MiniPato,Parody,OVA,3,7,1831,parody ova 7
3641,Naisho no Tsubomi,"Kids, Romance, School, Shoujo, Slice of Life, Supernatural",OVA,3,7,5135,kids romance school shoujo slice of life supernatural ova 7
7664,Nils no Fushigi na Tabi (Movie),"Adventure, Fantasy, Kids",Movie,1,7,408,adventure fantasy kids movie 7
34283,Nobunaga no Shinobi Episode 0,"Comedy, Historical",Special,1,7,937,comedy historical special 7
1328,One Pound Gospel,"Comedy, Romance, Seinen, Sports",OVA,1,7,1724,comedy romance seinen sports ova 7
5529,Pokemon: Odoru Pokemon Himitsu Kichi,"Comedy, Fantasy, Kids",Movie,1,7,5846,comedy fantasy kids movie 7
1165,Sakura Taisen: Ouka Kenran,"Adventure, Mecha, Sci-Fi, Shounen",OVA,4,7,2890,adventure mecha scifi shounen ova 7
4514,Seton Doubutsuki: Kuma no Ko Jacky,"Adventure, Drama, Historical",TV,26,7,819,adventure drama historical tv 7
3668,Telepathy Shoujo Ran,"Fantasy, School",TV,26,7,5611,fantasy school tv 7
8314,Tentai Senshi Sunred: Short Corner,"Comedy, Parody, Seinen, Super Power",Special,4,7,503,comedy parody seinen super power special 7
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,Historical,TV,26,7,444,historical tv 7
2399,Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi,"Adventure, Comedy, Kids",OVA,1,7,1239,adventure comedy kids ova 7
2284,Transformers: Car Robots,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,39,7,2524,adventure comedy mecha scifi shounen tv 7
3963,Turn A Gundam I Movie: Earth Light,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7,2444,action drama mecha military scifi space movie 7
4183,Uchuu Taitei God Sigma,"Action, Mecha, Space",TV,50,7,353,action mecha space tv 7
6672,Video Senshi Lezarion,"Action, Mecha, Sci-Fi",TV,45,7,344,action mecha scifi tv 7
446,Weiß Kreuz Glühen,"Action, Drama, Shounen",TV,13,7,7043,action drama shounen tv 7
29089,Yaoguai Mingdan,"Action, Comedy, Ecchi, Fantasy, Romance",ONA,18,7,4388,action comedy ecchi fantasy romance ona 7
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","Drama, Ecchi, Harem, Romance",TV,12,7,173216,drama ecchi harem romance tv 7
1143,.hack//Intermezzo,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Special,1,7,16637,adventure fantasy game magic mystery scifi special 7
8713,Akai Ito,"Drama, Romance, Slice of Life",Special,1,7,1648,drama romance slice of life special 7
1177,Alien 9,"Horror, School, Sci-Fi",OVA,4,7,15425,horror school scifi ova 7
3874,Ashita e Free Kick,Sports,TV,52,7,1012,sports tv 7
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",Movie,1,7,5334,action adventure comedy scifi shounen sports movie 7
370,Burn Up Excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",TV,13,7,6402,action adventure comedy ecchi police scifi shounen tv 7
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,"Historical, Josei",Special,1,7,1029,historical josei special 7
29976,Dance with Devils,"Demons, Harem, Romance, Shoujo, Supernatural",TV,12,7,38618,demons harem romance shoujo supernatural tv 7
2769,Galactic Patrol Lensman,"Action, Adventure, Sci-Fi",TV,25,7,487,action adventure scifi tv 7
2067,Gekiganger 3: The Movie,"Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",OVA,1,7,2562,action comedy mecha parody scifi shounen ova 7
4244,Ginga Shippuu Sasuraiger,"Action, Adventure, Mecha",TV,43,7,399,action adventure mecha tv 7
32011,Hakuouki: Otogisoushi,"Fantasy, Historical, Josei, Samurai",TV,13,7,2791,fantasy historical josei samurai tv 7
28351,Hikari no Megami,"Action, Fantasy",Special,1,7,2304,action fantasy special 7
1839,Jagainu-kun,"Adventure, Fantasy, Kids, Shoujo, Slice of Life",TV,26,7,1012,adventure fantasy kids shoujo slice of life tv 7
2074,Kero Kero Chime,"Adventure, Comedy, Fantasy",TV,30,7,567,adventure comedy fantasy tv 7
1067,Kishin Houkou Demonbane (TV),"Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen",TV,12,7,25443,action ecchi harem magic mecha romance shounen tv 7
7540,Kurogane no Linebarrels Specials,"Action, Comedy, Ecchi, Mecha",Special,2,7,3681,action comedy ecchi mecha special 7
6587,Kurokami: Intermission,"Action, Martial Arts, Super Power",Special,1,7,4186,action martial arts super power special 7
20723,Kyousou Giga (TV) Recaps,"Action, Fantasy, Supernatural",Special,2,7,7322,action fantasy supernatural special 7
1617,Massugu ni Ikou.,"Comedy, Josei, Romance, Slice of Life",TV,4,7,1451,comedy josei romance slice of life tv 7
1806,Master Mosquiton 99,"Action, Adventure, Comedy, Supernatural, Vampire",TV,26,7,2320,action adventure comedy supernatural vampire tv 7
622,Natsu-iro no Sunadokei,"Drama, Romance, Sci-Fi",OVA,2,7,6327,drama romance scifi ova 7
33181,Nijiiro Days OVA,"Comedy, Romance, School, Shoujo, Slice of Life",OVA,1,7,4088,comedy romance school shoujo slice of life ova 7
4795,Pokemon: Pika Pika Hoshizora Camp,"Adventure, Comedy, Fantasy, Kids",Movie,1,7,10143,adventure comedy fantasy kids movie 7
18781,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,"Comedy, Music, Slice of Life",Special,6,7,2284,comedy music slice of life special 7
32360,Qualidea Code,"Action, Magic, Supernatural",TV,12,7,56854,action magic supernatural tv 7
10308,Sengoku Otome: Momoiro Paradox,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",TV,13,7,27080,action comedy historical samurai scifi super power tv 7
4515,Seton Doubutsuki: Risu no Banner,"Drama, Kids",TV,26,7,669,drama kids tv 7
14957,Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,"Comedy, Fantasy, Supernatural",Special,8,7,4982,comedy fantasy supernatural special 7
7082,Shugo Chara! Party!,"Comedy, Magic, School, Shoujo",TV,25,7,41469,comedy magic school shoujo tv 7
2010,Taiho Shichau zo in America,"Action, Comedy, Police, Shounen",Special,1,7,2584,action comedy police shounen special 7
21201,Teekyuu 2 Specials,"Comedy, School, Shounen, Sports",Special,2,7,5666,comedy school shounen sports special 7
916,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",TV,13,7,30836,action comedy horror mystery police supernatural tv 7
2105,Touka Gettan,"Drama, Romance, Supernatural",TV,26,7,13921,drama romance supernatural tv 7
6883,Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,"Comedy, Fantasy, Supernatural",Special,1,7,2484,comedy fantasy supernatural special 7
1130,Windaria,"Action, Drama, Fantasy, Romance, Sci-Fi",Movie,1,7,4905,action drama fantasy romance scifi movie 7
6748,Yokuwakaru Gendaimahou 00,"Comedy, Magic",Special,1,7,4991,comedy magic special 7
3325,Yuusha Exkaiser,"Action, Mecha, Sci-Fi, Shounen",TV,48,7,648,action mecha scifi shounen tv 7
1673,Bomberman B-Daman Bakugaiden V,"Sci-Fi, Shounen",TV,50,7,932,scifi shounen tv 7
1754,Di Gi Charat Summer Special 2000,Comedy,Special,4,7,1685,comedy special 7
1704,Eat-Man,"Action, Adventure, Sci-Fi, Shounen, Super Power",TV,12,7,4041,action adventure scifi shounen super power tv 7
8503,Fushigi Mahou Fun Fun Pharmacy,"Kids, Magic",TV,48,7,802,kids magic tv 7
2060,Gall Force 1: Eternal Story,"Action, Adventure, Mecha, Military, Sci-Fi, Space",Movie,1,7,2780,action adventure mecha military scifi space movie 7
4361,Grenadier: Hohoemi no Senshi Specials,"Comedy, Ecchi, Parody",Special,7,7,4220,comedy ecchi parody special 7
2804,Hana no Mahoutsukai Mary Bell,"Adventure, Fantasy, Magic, Shoujo",TV,50,7,1033,adventure fantasy magic shoujo tv 7
840,Narue no Sekai,"Comedy, Romance, Sci-Fi",TV,12,7,11544,comedy romance scifi tv 7
2086,NG Knight Ramune &amp; 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,"Adventure, Comedy, Fantasy, Shounen",OVA,3,7,421,adventure comedy fantasy shounen ova 7
31848,Ojisan to Marshmallow,"Comedy, Slice of Life",TV,12,7,31005,comedy slice of life tv 7
1978,Onkyo Seimeitai Noiseman,"Action, Fantasy, Sci-Fi",Movie,1,7,5295,action fantasy scifi movie 7
402,Otogi Juushi Akazukin OVA,"Adventure, Comedy, Fantasy, Magic",OVA,1,7,1030,adventure comedy fantasy magic ova 7
13799,Pokemon: Meloetta no Kirakira Recital,"Adventure, Comedy, Fantasy, Kids, Music",Movie,1,7,3937,adventure comedy fantasy kids music movie 7
4874,Pokemon: Pikachu no Fuyuyasumi,"Adventure, Comedy, Fantasy, Kids",OVA,2,7,8135,adventure comedy fantasy kids ova 7
30103,Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,"Fantasy, Magic, Music, Shoujo",Music,1,7,501,fantasy magic music shoujo music 7
15781,Puchimas!: Petit iDOLM@STER Episode 0,"Comedy, Music, Slice of Life",OVA,1,7,3038,comedy music slice of life ova 7
10611,R-15,"Comedy, Ecchi, Harem, Romance, School",TV,12,7,53617,comedy ecchi harem romance school tv 7
23,Ring ni Kakero 1,"Action, Shounen, Sports",TV,12,7,2224,action shounen sports tv 7
23581,Romeo no Aoi Sora Specials,"Adventure, Drama, Historical, Slice of Life",Special,2,7,297,adventure drama historical slice of life special 7
33173,Sansha Sanyou Specials,"Comedy, School, Slice of Life",Special,3,7,2177,comedy school slice of life special 7
472,To Heart,"Drama, Harem, Romance, School, Slice of Life",TV,13,7,16757,drama harem romance school slice of life tv 7
1980,Trava: Fist Planet,"Action, Comedy, Mecha, Sci-Fi, Space",OVA,4,7,8535,action comedy mecha scifi space ova 7
7839,UFO Robo Grendizer: Akai Yuuhi no Taiketsu,"Mecha, Sci-Fi",Movie,1,7,252,mecha scifi movie 7
20613,Viva Namida,Music,Music,1,7,2376,music music 7
32601,12-sai.: Chicchana Mune no Tokimeki,"Romance, School, Shoujo",TV,12,7,12768,romance school shoujo tv 7
4744,Akaneiro ni Somaru Saka,"Comedy, Harem, Romance, School",TV,12,7,91453,comedy harem romance school tv 7
10516,Anemone,"Drama, Magic, Supernatural",OVA,1,7,2466,drama magic supernatural ova 7
6533,Atarashii Sekai,Music,Music,1,7,1477,music music 7
375,Bannou Bunka Neko-Musume (1998),"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",TV,12,7,4038,action adventure comedy mecha scifi seinen tv 7
